household_id,household_size,income_level,property_type,dwelling_area_sqm,has_garden,num_bathrooms,has_dishwasher,has_washing_machine,occupants_children,water_price_per_m3,temperature_c,daily_consumption_liters
13809,6,low,house,76.3,0,2,0,1,1,1.68,32.7,461.2
13810,3,low,apartment,110.1,0,3,0,1,0,0.78,22.3,309.7
13811,4,high,house,67.0,0,2,0,1,1,1.86,11.9,310.0
13812,5,middle,house,167.9,1,2,1,1,1,1.88,25.4,453.7
13813,6,middle,house,39.4,0,1,1,1,2,2.08,33.4,438.4
13814,6,low,house,129.0,0,1,0,1,2,1.72,22.0,383.0
13815,2,middle,house,144.8,0,3,1,1,1,1.75,33.6,315.6
13816,4,low,apartment,131.4,0,2,1,1,3,2.24,22.0,334.7
13817,1,middle,house,95.8,0,2,0,1,3,1.1,16.9,235.3
13818,5,high,house,110.3,0,1,0,0,3,0.94,12.8,315.6
13819,3,middle,house,95.3,0,2,1,0,0,0.62,30.8,313.2
13820,1,middle,apartment,83.8,0,1,1,1,2,0.56,18.5,245.5
13821,5,low,house,107.9,0,3,1,1,0,1.72,34.3,414.4
13822,4,middle,apartment,147.8,0,2,1,1,1,1.85,25.4,369.6
13823,4,middle,apartment,151.8,0,1,1,1,1,1.24,25.8,340.9
13824,3,high,apartment,46.1,1,1,0,1,2,1.15,14.2,336.3
13825,1,middle,house,71.2,0,1,1,1,1,1.05,26.5,255.7
13826,1,middle,apartment,78.2,0,2,0,1,3,1.5,13.3,240.5
13827,1,middle,house,103.9,0,2,1,1,1,1.41,15.8,234.0
13828,3,middle,house,119.0,1,3,1,1,2,1.66,31.4,437.3
13829,1,high,house,142.3,0,3,0,0,2,2.1,17.5,245.6
13830,3,low,house,43.2,0,1,1,1,2,0.56,11.3,286.3
13831,5,middle,apartment,34.2,0,1,0,1,2,1.47,29.7,350.9
13832,2,high,house,63.2,0,3,0,1,0,1.57,28.2,270.8
13833,5,low,house,94.6,0,1,1,1,3,2.12,34.3,409.2
13834,3,low,house,87.3,1,1,1,1,0,2.17,28.4,340.7
13835,4,low,house,66.2,0,3,1,1,3,1.59,29.1,416.5
13836,5,middle,apartment,116.4,0,3,0,1,1,0.55,29.7,376.4
13837,6,middle,apartment,127.8,0,2,1,0,1,1.52,21.9,347.8
13838,3,high,house,103.4,0,3,0,1,1,1.89,19.1,309.2
13839,5,high,house,85.6,1,2,0,1,2,1.01,22.2,428.3
13840,5,middle,house,120.5,0,3,1,1,0,1.1,22.6,382.6
13841,2,middle,apartment,166.4,0,3,1,1,1,2.49,23.4,326.5
13842,6,low,house,30.0,0,2,0,1,0,0.7,17.4,399.7
13843,2,low,house,130.0,1,3,1,1,3,1.17,14.3,384.2
13844,6,low,apartment,152.1,1,2,0,1,2,1.28,27.5,483.4
13845,1,middle,apartment,85.5,1,3,1,1,3,0.87,31.6,393.4
13846,6,middle,house,87.8,0,2,1,0,3,1.44,21.7,416.1
13847,6,high,house,134.4,0,3,0,1,1,1.14,26.6,443.0
13848,2,middle,apartment,75.6,1,2,0,0,2,1.2,35.8,333.3
13849,2,middle,house,135.7,1,3,0,1,0,2.22,25.5,336.7
13850,2,middle,house,55.8,0,1,1,1,0,1.39,28.7,258.8
13851,6,low,apartment,116.3,0,1,1,1,1,0.77,26.5,407.3
13852,4,middle,house,166.6,1,1,1,1,2,1.44,27.2,423.4
13853,3,low,apartment,97.7,0,3,1,1,0,1.72,25.3,298.6
13854,6,low,house,193.8,0,2,1,1,3,0.98,26.5,469.3
13855,6,middle,apartment,97.7,0,1,1,1,3,1.27,23.8,393.5
13856,1,low,apartment,132.5,0,3,0,1,0,2.47,24.8,242.4
13857,4,middle,apartment,105.3,0,3,1,1,2,1.35,17.9,344.9
13858,6,high,house,114.8,0,1,0,1,0,1.89,28.6,390.8
13859,4,low,apartment,147.6,0,1,0,1,2,0.57,27.1,346.4
13860,4,low,house,102.1,1,2,1,1,2,1.5,28.7,411.4
13861,3,middle,house,120.3,1,1,1,1,3,1.01,30.1,390.3
13862,5,low,house,120.5,1,2,1,0,2,2.06,15.9,391.0
13863,6,middle,apartment,100.0,0,1,1,1,3,1.59,28.1,427.8
13864,5,middle,house,56.9,1,3,1,1,0,0.72,20.5,413.6
13865,4,middle,apartment,112.5,1,1,1,1,0,2.04,13.6,311.7
13866,1,high,house,108.7,0,2,1,0,1,0.82,11.6,204.3
13867,4,middle,apartment,78.1,1,3,1,1,1,0.69,28.3,446.9
13868,3,high,house,54.0,0,1,1,1,2,1.21,18.4,331.7
13869,6,low,apartment,65.5,0,3,1,1,1,2.38,29.1,446.2
13870,2,middle,apartment,172.3,1,1,1,1,0,0.56,37.3,340.9
13871,4,low,apartment,38.2,0,3,0,0,1,0.63,22.5,316.3
13872,4,middle,house,85.6,0,2,0,0,1,2.36,37.6,337.5
13873,2,middle,apartment,150.8,1,1,0,1,1,2.3,29.0,287.8
13874,3,middle,house,87.6,0,2,0,1,3,1.26,14.1,315.9
13875,3,low,apartment,89.9,1,3,1,1,3,0.92,21.1,419.2
13876,5,middle,house,98.1,0,2,0,1,3,0.85,33.9,419.3
13877,1,middle,apartment,97.5,1,1,1,0,2,0.9,32.7,325.9
13878,1,middle,apartment,108.0,0,1,1,0,3,1.4,11.1,236.9
13879,3,low,house,77.2,0,1,1,1,3,1.18,26.4,319.2
13880,5,middle,house,159.6,0,1,0,1,3,0.66,27.1,403.5
13881,5,low,apartment,111.6,1,1,0,1,0,0.67,28.7,387.4
13882,4,middle,house,147.6,1,2,1,0,3,0.83,25.5,430.0
13883,2,high,apartment,69.7,0,1,1,1,1,1.12,27.7,321.2
13884,1,middle,house,30.0,0,2,1,0,3,1.46,21.2,250.0
13885,3,low,house,83.4,0,2,0,1,3,0.96,19.1,312.2
13886,1,middle,house,64.3,1,3,0,0,1,0.89,22.5,323.7
13887,1,middle,house,49.1,0,1,1,1,2,1.54,24.9,236.8
13888,5,middle,house,93.9,0,1,0,1,1,0.6,22.2,336.5
13889,5,low,house,98.0,0,3,1,1,0,0.95,17.7,364.1
13890,3,middle,house,95.2,1,3,0,1,0,0.83,20.6,354.0
13891,4,low,apartment,88.8,0,2,0,1,2,1.68,30.7,370.4
13892,4,low,apartment,127.4,0,1,1,1,0,0.69,29.2,330.0
13893,5,low,apartment,45.0,1,3,1,1,3,1.77,23.9,455.3
13894,2,high,house,31.6,0,3,1,1,3,0.8,35.2,332.4
13895,6,middle,apartment,134.7,1,2,0,1,0,2.31,25.7,446.2
13896,6,high,house,66.1,1,2,0,1,3,1.35,12.6,450.6
13897,3,low,house,66.4,0,2,1,1,0,1.31,29.4,277.7
13898,6,middle,house,91.1,0,2,0,1,3,1.07,24.3,444.4
13899,1,middle,house,71.3,1,1,1,0,1,1.9,37.0,277.1
13900,5,high,house,83.0,1,1,1,1,0,0.54,24.1,406.2
13901,1,middle,apartment,30.0,0,1,0,1,0,2.38,15.7,174.0
13902,6,middle,house,91.7,1,3,1,1,0,1.24,22.7,464.7
13903,4,middle,house,37.4,0,2,1,1,0,0.98,31.3,327.2
13904,1,low,apartment,112.4,1,1,1,1,2,0.55,37.4,344.0
13905,1,low,apartment,133.4,0,3,1,0,0,1.77,11.9,231.2
13906,1,low,house,115.1,1,1,0,0,0,1.44,17.4,233.8
13907,5,high,house,107.6,0,2,1,1,1,1.38,31.8,386.9
13908,4,middle,apartment,94.3,1,3,0,1,1,0.71,34.4,458.6
13909,2,low,house,103.6,0,3,1,1,0,2.12,22.1,331.9
13910,3,low,apartment,107.7,0,1,0,1,1,2.01,16.5,261.4
13911,6,middle,house,30.5,1,2,1,0,1,0.9,23.4,425.9
13912,3,middle,house,102.2,0,2,1,0,3,2.36,18.7,317.0
13913,1,low,apartment,64.1,0,1,1,1,2,1.89,32.5,271.3
13914,2,low,apartment,88.4,1,1,0,1,2,1.79,21.3,344.3
13915,2,middle,house,99.8,1,3,0,1,3,0.96,33.7,390.7
13916,6,low,apartment,83.0,0,2,1,1,3,0.78,21.9,455.0
13917,6,middle,house,139.3,0,3,0,1,1,1.73,34.4,446.6
13918,5,low,house,137.8,1,1,0,1,3,1.9,20.7,456.3
13919,4,middle,house,80.6,1,1,1,1,3,1.47,14.2,368.7
13920,2,high,house,110.9,1,2,1,1,0,1.7,23.6,324.0
13921,6,middle,house,72.2,0,1,1,1,0,2.44,17.5,326.1
13922,1,middle,apartment,30.0,1,3,1,1,3,1.76,26.4,346.5
13923,4,high,house,109.3,1,3,1,1,1,2.18,26.3,421.5
13924,6,middle,apartment,34.1,0,3,0,1,0,1.11,29.1,423.3
13925,1,low,house,192.6,0,2,1,0,0,1.61,17.7,196.6
13926,3,middle,house,110.0,0,2,0,1,2,0.62,30.6,333.0
13927,4,low,house,86.3,0,2,1,1,3,2.36,18.1,330.8
13928,1,middle,house,70.7,0,1,1,1,3,1.57,12.1,227.5
13929,3,low,apartment,80.7,0,1,0,0,0,2.46,17.4,209.0
13930,2,middle,house,40.9,0,1,1,1,0,1.43,26.8,262.1
13931,3,high,house,109.9,0,1,0,1,0,1.73,26.2,277.3
13932,5,low,house,112.3,0,3,0,0,0,1.83,19.6,322.3
13933,5,middle,house,110.0,0,3,1,1,2,2.34,27.3,411.8
13934,1,low,house,126.1,0,1,1,1,2,0.99,23.0,241.9
13935,3,middle,house,30.0,0,1,0,1,0,1.75,15.8,281.6
13936,1,high,apartment,72.0,0,1,0,1,3,1.87,31.8,228.1
13937,4,high,house,100.4,1,3,1,0,3,2.38,26.7,415.2
13938,1,low,house,88.7,0,2,1,1,1,2.0,25.9,258.5
13939,3,high,house,110.1,1,3,0,0,0,1.86,23.6,366.3
13940,6,high,apartment,72.4,0,2,0,1,2,1.11,29.8,403.6
13941,5,middle,apartment,68.7,0,1,0,1,0,1.38,19.4,282.0
13942,3,high,house,89.7,1,3,0,1,0,0.7,30.4,409.1
13943,4,middle,apartment,131.8,0,2,1,1,0,0.94,31.7,345.2
13944,4,middle,house,39.0,1,1,1,1,3,0.91,16.5,407.0
13945,5,middle,apartment,100.4,0,1,0,1,1,1.66,32.9,357.6
13946,5,middle,house,127.3,1,3,0,1,1,0.73,22.7,448.2
13947,5,middle,house,143.7,0,3,1,0,2,1.39,18.1,386.4
13948,2,middle,apartment,142.7,0,1,0,1,1,2.04,8.7,227.8
13949,2,middle,apartment,119.9,0,3,1,1,3,0.68,37.2,372.8
13950,1,low,apartment,114.1,0,2,1,1,2,2.41,30.4,238.1
13951,1,middle,apartment,102.0,0,3,0,1,1,1.56,14.9,258.7
13952,5,high,house,109.8,1,3,0,0,1,2.26,15.4,414.0
13953,6,low,house,30.0,1,1,1,1,3,0.53,28.0,487.8
13954,2,high,house,120.3,1,3,1,1,0,1.12,25.9,394.6
13955,4,high,house,70.8,1,2,0,0,0,0.58,25.6,360.9
13956,4,high,apartment,75.1,0,2,1,1,0,1.68,31.0,344.0
13957,6,low,house,183.4,0,1,1,1,3,1.18,33.0,486.3
13958,1,middle,apartment,70.5,0,3,0,1,0,2.24,18.4,247.9
13959,1,middle,house,73.9,1,1,1,1,0,1.62,23.1,319.9
13960,5,high,house,122.4,0,2,1,1,2,1.93,25.4,390.8
13961,6,middle,house,66.7,1,1,0,1,2,0.69,23.6,421.2
13962,1,middle,apartment,106.5,0,3,1,1,1,0.58,21.6,295.8
13963,2,middle,house,30.0,0,3,0,1,0,2.03,27.5,252.2
13964,4,high,house,84.9,0,1,0,1,1,1.03,13.3,272.2
13965,3,low,house,138.0,0,1,1,1,0,0.54,21.8,275.3
13966,1,middle,house,49.6,0,3,0,1,1,0.52,14.5,262.8
13967,6,high,house,49.8,1,2,1,0,0,2.25,14.7,408.8
13968,2,low,house,191.1,0,3,1,0,3,2.16,25.6,346.4
13969,3,middle,house,135.8,1,2,1,1,0,1.71,20.0,328.4
13970,1,middle,house,107.6,0,1,1,1,1,0.61,16.1,237.5
13971,2,low,apartment,85.0,0,2,0,1,2,2.48,34.3,279.8
13972,1,high,apartment,97.8,0,2,0,1,2,2.14,19.6,253.2
13973,6,high,house,52.5,0,3,1,1,0,1.04,22.9,388.8
13974,2,middle,house,89.1,0,2,1,1,3,1.55,17.3,309.8
13975,1,middle,house,72.4,1,3,1,1,1,0.86,21.5,348.4
13976,1,low,house,95.6,0,3,1,1,1,2.42,21.1,257.7
13977,6,middle,house,100.5,1,3,1,1,1,1.12,19.2,491.7
13978,2,middle,apartment,36.3,1,2,1,1,0,1.55,21.2,326.7
13979,1,middle,apartment,61.5,1,1,1,1,0,1.13,14.1,257.8
13980,2,low,apartment,86.6,1,1,1,1,3,0.56,26.2,307.2
13981,6,high,house,127.9,0,2,1,1,0,1.47,15.2,396.9
13982,5,low,apartment,110.0,0,1,0,1,1,0.52,31.6,379.0
13983,2,low,apartment,108.3,0,2,0,1,0,0.64,12.7,251.7
13984,2,middle,house,121.2,0,3,0,1,0,1.1,16.1,252.1
13985,4,middle,apartment,124.8,0,1,1,0,2,1.74,21.4,339.8
13986,1,middle,apartment,48.9,1,2,1,1,3,1.29,30.3,358.4
13987,5,middle,apartment,30.0,0,3,1,1,1,2.06,24.5,374.7
13988,6,middle,house,114.4,0,1,1,1,1,1.22,30.8,409.9
13989,5,high,house,84.8,0,3,0,1,1,1.17,29.5,405.9
13990,1,high,house,115.4,0,1,0,1,1,2.19,29.7,240.0
13991,1,middle,house,147.7,0,1,0,1,0,2.45,37.1,239.2
13992,5,high,house,63.2,0,2,0,1,2,0.66,21.1,395.3
13993,1,low,house,85.4,1,3,1,1,3,1.11,21.7,374.8
13994,5,middle,house,78.1,0,3,0,1,1,1.4,19.4,384.3
13995,3,middle,house,95.3,0,2,1,1,0,1.08,26.3,302.0
13996,1,low,apartment,138.8,1,1,0,1,3,1.89,15.1,310.6
13997,4,low,apartment,101.3,0,2,0,1,3,1.38,30.1,373.1
13998,5,middle,apartment,69.3,1,3,1,0,2,1.98,24.6,459.9
13999,5,low,apartment,142.9,1,2,1,1,1,1.47,13.8,463.0
14000,3,middle,house,144.1,0,2,1,1,1,2.5,23.8,297.3
14001,3,middle,house,102.0,0,3,0,1,0,0.77,14.4,314.2
14002,4,middle,apartment,110.7,0,2,1,1,3,2.34,13.0,357.2
14003,5,high,house,70.5,0,1,1,1,1,1.08,19.0,335.8
14004,6,middle,apartment,101.0,1,2,1,0,1,1.68,31.7,464.1
14005,2,middle,house,147.1,0,2,0,1,3,0.77,18.2,295.9
14006,3,middle,house,82.4,0,3,0,1,1,2.24,24.1,279.8
14007,1,middle,house,92.2,1,2,0,0,1,1.43,18.1,274.7
14008,5,middle,apartment,52.5,1,2,1,1,1,2.13,15.7,420.1
14009,6,middle,house,85.6,0,2,0,0,0,2.08,29.3,365.9
14010,6,low,house,97.8,1,1,1,1,2,1.13,23.1,440.9
14011,6,low,apartment,55.8,1,3,1,1,3,2.18,23.5,501.2
14012,5,middle,house,38.4,1,2,1,1,2,1.21,17.4,444.6
14013,4,middle,apartment,97.4,1,2,0,1,1,1.8,24.9,350.5
14014,4,low,house,33.3,1,3,1,1,3,1.26,28.2,440.6
14015,5,high,house,115.1,0,2,0,0,1,2.13,27.4,364.2
14016,1,middle,house,80.7,0,1,0,1,0,1.77,31.1,212.4
14017,4,low,apartment,97.0,0,1,1,1,3,1.59,28.8,354.3
14018,5,middle,house,107.6,1,2,1,1,3,1.83,28.5,482.1
14019,4,high,apartment,127.7,0,3,0,1,3,2.19,29.7,377.2
14020,1,middle,house,139.9,1,1,1,1,2,0.62,35.0,310.8
14021,4,high,house,101.0,0,1,0,1,1,1.38,26.0,322.4
14022,3,high,apartment,91.6,1,3,0,1,1,2.4,13.6,333.5
14023,6,middle,house,140.1,0,1,1,1,0,1.29,25.1,386.3
14024,6,middle,house,142.5,0,3,1,1,3,1.31,13.4,469.3
14025,3,middle,house,112.9,0,2,1,1,0,2.08,21.1,297.7
14026,1,middle,apartment,136.2,1,3,0,0,3,1.77,26.1,326.8
14027,1,low,apartment,30.0,1,1,1,1,3,1.5,21.1,312.7
14028,6,middle,apartment,111.2,0,1,1,1,3,1.94,29.3,418.1
14029,1,middle,apartment,32.6,0,2,1,1,0,2.0,25.2,219.8
14030,6,middle,apartment,73.8,0,1,1,1,1,1.92,25.0,399.8
14031,2,low,house,126.8,0,1,1,1,1,0.77,20.1,277.8
14032,5,low,apartment,117.5,0,3,1,1,3,2.46,27.3,443.3
14033,2,middle,house,30.0,0,2,0,1,0,2.35,27.4,248.0
14034,6,middle,apartment,134.7,0,3,1,0,2,1.02,25.6,413.2
14035,1,low,apartment,71.2,0,2,0,1,3,1.36,34.2,256.7
14036,1,low,house,54.6,0,3,1,0,3,0.94,25.3,292.9
14037,1,high,apartment,141.0,0,1,1,1,1,1.86,15.1,244.2
14038,1,middle,apartment,30.0,0,2,0,1,2,2.11,26.3,256.8
14039,1,middle,house,99.9,0,3,1,1,1,2.25,28.0,276.3
14040,5,middle,house,180.7,0,1,1,0,0,1.16,36.7,375.2
14041,5,high,house,169.2,1,1,1,1,3,0.85,24.0,431.2
14042,3,high,apartment,69.5,0,2,0,1,0,2.3,18.4,258.0
14043,2,low,house,115.4,1,1,0,1,1,1.52,28.8,298.4
14044,3,middle,house,36.3,1,3,1,1,1,1.11,27.4,411.4
14045,3,low,house,164.7,1,2,1,1,2,0.55,25.8,400.8
14046,5,middle,house,122.5,0,1,1,1,0,1.03,18.0,339.1
14047,6,middle,apartment,62.2,1,1,0,1,0,1.76,34.4,461.2
14048,4,low,apartment,108.8,0,1,1,1,3,1.77,8.5,349.0
14049,2,high,house,84.5,0,1,0,1,2,1.27,9.6,223.1
14050,3,high,apartment,115.6,0,2,0,1,3,0.65,27.8,345.0
14051,6,middle,house,84.5,0,1,1,1,3,0.56,13.7,410.4
14052,3,middle,apartment,61.9,0,1,0,0,1,2.29,16.4,203.6
14053,2,middle,house,79.1,0,1,1,1,1,1.18,23.9,270.4
14054,4,middle,house,78.8,1,1,1,1,2,1.5,26.1,405.0
14055,6,high,apartment,166.3,1,2,1,1,1,1.69,36.4,538.6
14056,6,middle,apartment,117.7,0,3,0,1,2,1.74,14.4,436.8
14057,6,high,house,91.6,0,2,0,1,2,1.38,16.4,400.0
14058,3,high,apartment,65.8,0,3,0,1,0,2.05,20.1,277.1
14059,6,middle,apartment,121.0,0,1,0,1,3,1.25,12.6,392.8
14060,4,middle,apartment,88.3,1,1,1,1,1,2.42,15.9,392.3
14061,3,middle,apartment,79.5,0,3,1,1,0,2.18,21.2,337.9
14062,6,low,house,46.9,0,2,0,1,3,2.47,6.4,381.8
14063,3,high,house,90.6,0,1,0,1,1,1.4,19.3,268.8
14064,6,middle,apartment,82.9,0,3,0,1,0,1.2,24.0,406.8
14065,6,middle,house,89.3,0,2,1,1,2,1.72,9.9,382.0
14066,3,middle,house,85.3,1,2,1,0,3,0.74,24.2,378.0
14067,2,middle,house,99.4,0,2,1,1,0,2.41,35.3,289.6
14068,2,low,apartment,67.7,1,3,1,1,2,1.24,22.5,409.5
14069,3,low,house,70.4,1,1,1,1,0,0.97,25.2,351.8
14070,2,high,house,45.1,0,2,1,0,3,1.38,23.4,267.7
14071,6,middle,apartment,118.7,0,1,0,1,3,1.96,21.3,381.3
14072,4,middle,apartment,33.0,1,1,1,1,2,1.18,17.1,423.9
14073,1,high,house,48.4,1,2,1,1,0,1.36,22.6,273.4
14074,3,middle,apartment,125.5,0,3,1,0,3,2.1,21.3,357.4
14075,6,low,apartment,100.8,1,1,1,1,0,1.49,34.6,451.3
14076,1,middle,house,132.7,0,3,1,1,0,2.38,28.5,251.8
14077,4,low,house,86.3,0,3,1,1,0,0.79,21.5,383.7
14078,3,low,apartment,132.7,0,3,1,0,0,0.58,30.3,308.4
14079,2,middle,house,100.6,0,3,1,0,0,0.82,30.3,272.7
14080,5,middle,house,106.4,1,2,1,1,1,0.69,24.4,447.0
14081,3,middle,apartment,65.5,0,2,0,1,2,2.13,19.6,315.3
14082,3,middle,house,159.0,1,3,1,1,3,0.68,17.2,418.7
14083,6,middle,apartment,94.2,0,3,1,1,0,0.68,29.2,459.0
14084,4,middle,house,51.8,0,1,0,1,2,0.75,20.1,304.2
14085,4,middle,house,91.6,0,3,0,1,2,1.43,16.8,384.0
14086,1,low,house,81.4,0,3,0,1,2,0.6,25.7,298.2
14087,4,middle,house,127.4,1,1,1,1,2,2.26,9.3,368.1
14088,3,low,apartment,132.2,0,1,1,1,1,2.16,30.0,320.4
14089,6,low,apartment,74.9,0,2,0,1,3,1.89,21.5,412.1
14090,3,middle,house,95.3,0,2,1,1,3,0.94,19.3,317.1
14091,4,middle,house,37.0,0,3,1,1,3,2.31,27.3,384.8
14092,6,low,house,112.7,1,2,1,1,2,0.8,16.4,507.5
14093,3,high,apartment,138.4,1,3,1,0,0,1.2,19.7,376.4
14094,2,low,house,83.0,0,3,0,1,0,2.35,39.5,286.0
14095,1,high,apartment,128.7,0,2,1,1,0,2.15,24.9,256.2
14096,6,high,apartment,124.8,0,3,1,1,0,1.09,32.7,452.4
14097,5,middle,house,140.1,0,1,0,1,0,1.18,23.7,343.0
14098,1,low,apartment,100.0,0,1,0,1,0,2.02,11.7,191.3
14099,4,low,apartment,67.9,0,1,0,1,1,0.73,23.6,326.6
14100,3,high,house,30.0,0,3,1,1,2,2.18,23.7,339.5
14101,2,middle,apartment,124.9,0,2,0,0,1,2.16,23.9,250.8
14102,4,high,apartment,30.0,0,1,1,1,1,2.32,25.9,336.3
14103,6,low,apartment,109.4,1,1,0,0,2,0.97,34.6,413.6
14104,6,low,house,73.1,0,1,1,0,0,2.49,32.4,338.1
14105,6,middle,house,36.1,0,3,0,1,3,0.98,16.9,444.8
14106,1,low,apartment,84.1,0,1,0,1,3,1.38,26.4,219.3
14107,2,middle,apartment,43.5,0,2,0,1,3,1.99,25.1,284.9
14108,1,low,apartment,68.7,0,2,1,1,2,2.41,26.4,254.9
14109,2,high,house,147.4,1,3,1,1,0,2.0,17.0,318.7
14110,5,high,house,67.8,0,1,1,0,3,1.71,31.4,363.4
14111,2,middle,house,110.2,1,3,0,1,1,1.47,20.4,329.0
14112,6,low,house,127.8,0,3,1,1,3,1.3,19.5,445.4
14113,1,low,apartment,71.2,0,1,1,1,0,1.02,20.4,234.8
14114,2,high,apartment,87.7,0,3,1,1,0,1.89,7.1,241.4
14115,5,high,house,43.4,1,2,1,0,2,1.59,17.9,406.8
14116,5,low,apartment,168.6,0,1,0,1,2,1.79,34.5,384.9
14117,4,low,house,115.4,0,3,1,1,2,1.15,24.9,382.5
14118,6,middle,house,107.9,0,1,0,1,2,2.27,6.6,380.8
14119,4,low,apartment,66.6,0,1,1,0,3,2.42,10.9,292.7
14120,5,middle,house,125.8,1,1,0,1,0,0.53,18.4,396.1
14121,4,low,house,68.1,0,3,1,1,2,0.52,31.6,395.7
14122,5,middle,house,123.4,0,1,1,1,2,1.69,20.5,369.8
14123,2,middle,apartment,61.0,0,3,1,1,3,0.81,35.8,375.7
14124,4,low,house,104.8,1,2,1,0,0,0.86,14.7,368.5
14125,3,high,house,96.4,0,2,0,1,0,0.51,28.5,307.8
14126,1,middle,apartment,108.6,1,3,0,1,2,2.27,23.7,307.8
14127,4,middle,house,57.8,1,1,0,1,1,2.2,28.5,398.3
14128,4,low,apartment,143.0,0,1,0,1,2,1.61,17.9,345.1
14129,1,middle,house,106.3,0,1,0,1,3,2.31,17.0,218.2
14130,6,low,apartment,118.4,0,1,1,1,0,1.71,30.2,342.3
14131,2,middle,apartment,79.7,0,1,1,1,0,1.04,20.9,240.7
14132,2,middle,apartment,91.7,0,2,0,0,2,1.95,24.1,263.7
14133,2,high,house,99.3,0,2,0,0,1,2.26,25.1,241.5
14134,5,middle,apartment,133.3,1,2,1,1,0,2.3,23.1,467.2
14135,5,low,house,132.4,0,3,0,1,1,1.56,16.7,347.0
14136,4,high,apartment,110.2,0,2,1,1,0,0.86,14.1,314.7
14137,6,low,house,53.5,0,3,1,1,2,1.17,30.8,439.3
14138,1,middle,apartment,143.9,0,1,0,1,2,1.77,28.9,228.6
14139,2,high,house,148.4,0,3,0,1,2,1.27,21.8,293.0
14140,4,middle,apartment,84.2,1,1,0,1,0,1.22,21.9,358.6
14141,3,high,house,46.3,0,1,0,0,3,0.71,22.0,304.7
14142,5,middle,house,111.0,0,1,1,1,0,0.99,32.1,376.5
14143,3,middle,house,144.5,1,3,1,1,2,1.39,29.0,377.3
14144,6,high,house,135.3,1,3,0,1,3,1.2,24.4,508.9
14145,2,middle,house,85.5,0,2,1,1,0,2.36,19.6,240.1
14146,1,middle,house,135.7,0,3,1,1,3,1.22,12.3,304.2
14147,6,high,house,156.0,0,2,1,1,3,0.93,14.0,427.4
14148,1,low,apartment,91.1,0,2,0,1,1,1.04,16.9,225.1
14149,3,high,apartment,144.4,1,3,0,1,2,1.45,27.2,412.1
14150,6,high,apartment,100.2,0,2,1,1,0,0.54,14.5,366.2
14151,5,middle,house,58.9,0,2,0,1,1,1.28,18.8,343.3
14152,1,middle,apartment,30.0,0,2,1,1,2,2.25,29.6,266.1
14153,2,middle,house,76.9,1,1,1,1,1,1.2,20.3,303.5
14154,3,middle,house,128.4,0,1,1,0,1,2.25,0.2,224.1
14155,1,high,house,116.5,0,2,1,0,2,1.23,26.6,238.6
14156,3,high,house,32.2,1,1,1,1,3,0.63,18.1,373.3
14157,1,middle,house,111.1,0,3,1,1,0,1.83,21.6,281.8
14158,2,middle,house,107.6,0,3,1,1,2,1.51,16.8,303.4
14159,1,low,apartment,102.4,1,1,1,1,2,0.52,14.8,297.2
14160,6,low,apartment,30.0,1,1,1,1,1,1.49,25.9,469.0
14161,1,middle,house,166.6,1,3,0,1,3,1.0,19.8,363.7
14162,2,high,apartment,129.9,0,2,0,1,0,1.79,25.6,264.7
14163,5,middle,house,89.5,1,3,0,1,1,1.41,27.1,449.6
14164,1,middle,apartment,88.7,1,2,1,1,2,2.47,35.6,351.8
14165,4,high,house,97.1,0,2,0,0,0,1.59,27.3,315.6
14166,4,middle,house,109.4,0,1,1,1,3,0.91,29.1,374.4
14167,6,low,house,31.4,0,2,0,0,2,2.47,11.6,363.8
14168,4,high,apartment,68.5,0,3,0,1,0,0.68,22.8,319.2
14169,2,middle,house,105.9,1,1,1,1,0,0.83,10.7,279.1
14170,3,middle,house,168.1,0,1,1,1,3,2.43,28.0,319.9
14171,5,high,house,113.4,0,3,1,1,0,2.34,28.5,383.8
14172,4,high,house,153.2,1,1,0,1,1,1.2,17.9,394.0
14173,6,low,apartment,121.5,1,3,0,1,0,1.19,22.0,492.7
14174,6,middle,house,95.9,1,2,0,1,2,1.72,29.4,446.7
14175,4,middle,house,90.7,1,3,1,0,0,0.88,25.5,394.6
14176,6,middle,apartment,154.3,0,3,1,1,0,1.76,28.9,438.7
14177,5,low,house,162.9,0,2,1,1,0,1.37,24.3,371.5
14178,3,middle,apartment,32.8,0,2,1,1,3,2.41,15.6,307.8
14179,3,middle,house,103.7,1,3,0,1,3,1.78,19.4,397.2
14180,3,middle,house,149.6,0,3,1,1,2,0.73,8.1,309.1
14181,3,middle,house,119.7,0,2,0,1,2,2.31,36.5,339.8
14182,2,middle,house,150.1,0,3,0,1,0,2.39,23.3,266.6
14183,4,middle,apartment,106.5,0,3,0,0,1,1.46,26.8,341.5
14184,6,middle,house,136.7,1,2,0,1,1,1.31,35.7,485.0
14185,5,middle,apartment,114.0,0,3,1,1,2,1.71,20.3,414.9
14186,1,middle,apartment,89.7,1,1,0,1,2,2.17,33.4,296.0
14187,1,high,apartment,117.7,0,1,0,1,2,1.46,32.1,262.3
14188,1,low,house,122.5,0,3,0,1,2,2.06,20.4,265.8
14189,1,high,apartment,109.1,0,3,0,1,3,1.09,33.0,319.0
14190,5,middle,house,146.4,0,1,1,1,3,0.7,18.2,380.6
